gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,authority_score,hub_score,pass_through,dwell_days,depth,is_seed,truncated_by_depth,genuine_terminal,component_id
100000005539201100,abstained_single_observation,0.0,20,0.0052,"abstained on a single observation: in_tx=1, out_tx=1, fewer than 3 transfers is not a stable ratio",1,1,45504.0,25000.0,1,1,0.000290461795724967,0.00029524161332084226,-2.347623865126829e-19,0.5494022503516175,-4.0,1,False,False,False,0
100000005620225100,terminal,0.8,47,0.0285,"depth=1 < 4 and no outgoing: money arrives and stays; in=49,846 KZT over 2 transfers from 2 payers",2,0,49845.66,0.0,2,0,0.0002962362431450003,0.0027944973115175977,0.0,0.0,,1,False,False,True,0
100000004388353100,terminal,0.8,33,0.0068,"depth=1 < 4 and no outgoing: money arrives and stays; in=62,960 KZT over 2 transfers from 2 payers",2,0,62960.0,0.0,2,0,0.000340759074079163,0.000151901477710622,0.0,0.0,,1,False,False,True,0
100000007442518100,coordinator,0.5,62,0.2313,"both sides active: in_deg=5, out_deg=9, in=510,000, out=4,419,999 KZT",5,9,510000.0,4419999.0,8,12,0.0006487732246506209,0.0054932567741546945,2.0802215632682268e-05,8.666664705882352,11.0,1,False,False,False,0
100000000267734100,peripheral,0.4,29,0.0101,"no rule threshold met: in_deg=2, out_deg=7, in=180,000, out=282,000 KZT",2,7,180000.0,282000.0,4,8,0.0005373190777888414,4.376405902721427e-06,-1.0363442952550371e-17,1.5666666666666667,14.0,1,False,False,False,0
100000001987030100,peripheral,0.4,53,0.0072,"no rule threshold met: in_deg=2, out_deg=1, in=30,864, out=19,000 KZT",2,1,30864.0,19000.0,2,1,0.0002938727535543698,0.00033091796293033737,1.8969132871425629e-06,0.6156039398652151,13.0,1,False,False,False,0
100000002603478100,terminal,0.8,43,0.0024,"depth=1 < 4 and no outgoing: money arrives and stays; in=23,500 KZT over 1 transfers from 1 payer",1,0,23500.0,0.0,1,0,0.00028946923798144053,1.0100033668705065e-05,0.0,0.0,,1,False,False,True,0
100000001380054100,peripheral,0.4,25,0.0115,"no rule threshold met: in_deg=2, out_deg=3, in=127,050, out=360,000 KZT",2,3,127050.0,360000.0,2,4,0.0007164305424822346,-3.4523559615285018e-18,-1.98808325405983e-18,2.833530106257379,0.0,1,False,False,False,3
100000002992171100,terminal,0.8,46,0.0022,"depth=1 < 4 and no outgoing: money arrives and stays; in=14,627 KZT over 1 transfers from 1 payer",1,0,14627.0,0.0,1,0,0.0002886393301842059,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000002781227100,transit,0.7,26,0.1125,"pass_through=1.11: in=191,168, out=212,420 KZT, dwell=11d",2,3,191167.62,212420.0,8,10,0.0023265921896669477,-1.0584136944965696e-18,2.6559289169044026e-06,1.1111714421092862,11.0,1,False,False,False,0
100000008745643100,terminal,0.8,46,0.0023,"depth=1 < 4 and no outgoing: money arrives and stays; in=20,313 KZT over 1 transfers from 1 payer",1,0,20313.0,0.0,1,0,0.0002898327549813539,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000002836736100,terminal,0.8,29,0.0145,"depth=1 < 4 and no outgoing: money arrives and stays; in=509,000 KZT over 2 transfers from 2 payers",2,0,509000.0,0.0,2,0,0.0004517900546889046,5.452157877816833e-06,0.0,0.0,,1,False,False,True,0
100000004188160100,peripheral,0.4,20,0.0082,"no rule threshold met: in_deg=2, out_deg=5, in=87,862, out=133,846 KZT",2,5,87862.0,133846.0,5,6,0.0002968274021349173,0.00033091796293033737,9.609308633688412e-05,1.5233661878855478,18.0,1,False,False,False,0
100000004841728100,terminal,0.8,46,0.0029,"depth=1 < 4 and no outgoing: money arrives and stays; in=52,208 KZT over 1 transfers from 1 payer",1,0,52208.0,0.0,1,0,0.00029652714187988245,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000001554432100,terminal,0.8,24,0.0068,"depth=1 < 4 and no outgoing: money arrives and stays; in=53,920 KZT over 1 transfers from 1 payer",1,0,53920.0,0.0,1,0,0.00029636604272574514,0.0004611679650745792,0.0,0.0,,1,False,False,True,0
100000008768896100,terminal,0.8,46,0.0028,"depth=1 < 4 and no outgoing: money arrives and stays; in=47,060 KZT over 1 transfers from 1 payer",1,0,47060.0,0.0,1,0,0.0002954466369808818,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000008232832100,peripheral,0.4,66,0.0102,"no rule threshold met: in_deg=1, out_deg=1, in=337,000, out=138,000 KZT",1,1,337000.0,138000.0,2,1,0.0004942271899045263,9.95193701877155e-07,1.232445872335875e-05,0.4094955489614243,-7.0,1,False,False,False,0
100000002864256100,terminal,0.8,24,0.0084,"depth=1 < 4 and no outgoing: money arrives and stays; in=135,780 KZT over 1 transfers from 1 payer",1,0,135780.0,0.0,1,0,0.00031275739719351445,0.0004611679650745792,0.0,0.0,,1,False,False,True,0
100000001929088100,terminal,0.8,29,0.011,"depth=1 < 4 and no outgoing: money arrives and stays; in=396,010 KZT over 2 transfers from 2 payers",2,0,396010.0,0.0,2,0,0.0003175873990634118,2.708922046915769e-05,0.0,0.0,,1,False,False,True,0
100000002794197100,terminal,0.8,29,0.0024,"depth=1 < 4 and no outgoing: money arrives and stays; in=30,100 KZT over 1 transfers from 1 payer",1,0,30100.0,0.0,1,0,0.00028729529560368917,4.3414150090396185e-06,0.0,0.0,,1,False,False,True,0
100000005669845100,terminal,0.8,25,0.0026,"depth=1 < 4 and no outgoing: money arrives and stays; in=20,000 KZT over 1 transfers from 1 payer",1,0,20000.0,0.0,1,0,0.00031753584489255785,-2.510243011407876e-18,0.0,0.0,,1,False,False,True,3
100000002211413100,terminal,0.8,46,0.0026,"depth=1 < 4 and no outgoing: money arrives and stays; in=37,000 KZT over 1 transfers from 1 payer",1,0,37000.0,0.0,1,0,0.00029333516081849907,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000002784085100,terminal,0.8,80,0.0057,"depth=1 < 4 and no outgoing: money arrives and stays; in=200,000 KZT over 1 transfers from 1 payer",1,0,200000.0,0.0,1,0,0.0003070479617173757,2.274780546011801e-05,0.0,0.0,,1,False,False,True,0
100000008782421100,terminal,0.8,46,0.0028,"depth=1 < 4 and no outgoing: money arrives and stays; in=49,680 KZT over 1 transfers from 1 payer",1,0,49680.0,0.0,1,0,0.00029599654429156205,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000003739818100,terminal,0.8,24,0.0069,"depth=1 < 4 and no outgoing: money arrives and stays; in=57,293 KZT over 1 transfers from 1 payer",1,0,57293.0,0.0,1,0,0.00029704144021682486,0.0004611679650745792,0.0,0.0,,1,False,False,True,0
100000002214570100,terminal,0.8,46,0.0024,"depth=1 < 4 and no outgoing: money arrives and stays; in=26,471 KZT over 1 transfers from 1 payer",1,0,26471.0,0.0,1,0,0.00029112524704973884,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000006443391100,peripheral,0.4,80,0.0353,"no rule threshold met: in_deg=3, out_deg=2, in=86,776, out=60,042 KZT",3,2,86775.93,60041.71000000001,7,6,0.0024195077535015346,2.3115980147420656e-05,-9.009757596449287e-19,0.6919166409394865,8.0,1,False,False,False,0
100000005473151100,peripheral,0.4,49,0.0284,"no rule threshold met: in_deg=3, out_deg=4, in=1,220,000, out=225,000 KZT",3,4,1220000.0,225000.0,4,6,0.0004682674337196505,6.247986024184057e-06,-3.463019716723573e-18,0.18442622950819673,-4.0,1,False,False,False,0
100000005124479100,peripheral,0.4,47,0.0198,"no rule threshold met: in_deg=2, out_deg=2, in=137,753, out=22,000 KZT",2,2,137753.0,22000.0,2,2,0.00030323005398091857,0.0015931064087231896,-1.121123258010362e-18,0.15970614070110994,-7.0,1,False,False,False,0
100000005527892100,peripheral,0.4,59,0.0359,"no rule threshold met: in_deg=3, out_deg=8, in=220,001, out=552,419 KZT",3,8,220001.0,552419.0,3,8,0.00031243167214620995,0.0030873352842451713,3.0608802363865186e-06,2.510984040981632,4.0,1,False,False,False,0
100000008028628100,terminal,0.8,46,0.003,"depth=1 < 4 and no outgoing: money arrives and stays; in=57,224 KZT over 1 transfers from 1 payer",1,0,57224.0,0.0,1,0,0.0002975799415250626,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000001953577100,terminal,0.8,46,0.0022,"depth=1 < 4 and no outgoing: money arrives and stays; in=15,600 KZT over 1 transfers from 1 payer",1,0,15600.0,0.0,1,0,0.0002888435514869891,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000008193577100,peripheral,0.4,21,0.0188,"no rule threshold met: in_deg=2, out_deg=5, in=154,300, out=480,180 KZT",2,5,154300.0,480180.0,6,16,0.0012389478209868744,-3.2504119892461857e-18,-8.85686566906354e-18,3.1119896305897603,-14.0,1,False,False,False,7
100000008753193100,terminal,0.8,46,0.0026,"depth=1 < 4 and no outgoing: money arrives and stays; in=35,225 KZT over 1 transfers from 1 payer",1,0,35225.0,0.0,1,0,0.00029296260910992755,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000008746025100,terminal,0.8,46,0.0023,"depth=1 < 4 and no outgoing: money arrives and stays; in=22,000 KZT over 1 transfers from 1 payer",1,0,22000.0,0.0,1,0,0.0002901868365207117,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000002934441100,terminal,0.8,47,0.0288,"depth=1 < 4 and no outgoing: money arrives and stays; in=60,846 KZT over 2 transfers from 2 payers",2,0,60845.6,0.0,2,0,0.00030248130107500483,0.0027944973115175977,0.0,0.0,,1,False,False,True,0
100000003701161100,peripheral,0.4,44,0.0542,"no rule threshold met: in_deg=4, out_deg=3, in=1,527,103, out=349,000 KZT",4,3,1527103.0,349000.0,13,7,0.001648816162632477,0.000393519224641684,2.7773114874898107e-06,0.22853730232996727,2.0,1,False,False,False,0
100000006707582100,peripheral,0.4,33,0.0079,"no rule threshold met: in_deg=2, out_deg=14, in=39,520, out=961,138 KZT",2,14,39520.0,961138.0,2,15,0.0005380556485142938,2.2929682109600445e-05,0.0012464161695834176,24.320293522267207,-1.0,1,False,False,False,0
100000003239379100,terminal,0.8,43,0.0037,"depth=1 < 4 and no outgoing: money arrives and stays; in=92,500 KZT over 1 transfers from 1 payer",1,0,92500.0,0.0,1,0,0.00030092013669320096,1.0100033668705065e-05,0.0,0.0,,1,False,False,True,0
100000000979923100,terminal,0.8,33,0.0047,"depth=1 < 4 and no outgoing: money arrives and stays; in=97,900 KZT over 1 transfers from 1 payer",1,0,97900.0,0.0,1,0,0.00030041780440949814,0.00012279960625588996,0.0,0.0,,1,False,False,True,0
100000001111763100,terminal,0.8,46,0.0022,"depth=1 < 4 and no outgoing: money arrives and stays; in=17,144 KZT over 1 transfers from 1 payer",1,0,17144.0,0.0,1,0,0.0002891676190013747,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000003865939100,terminal,0.8,27,0.0064,"depth=1 < 4 and no outgoing: money arrives and stays; in=81,465 KZT over 1 transfers from 1 payer",1,0,81465.0,0.0,1,0,0.0005285862410602071,-5.515702773971273e-19,0.0,0.0,,1,False,False,True,15
100000002858835100,terminal,0.8,46,0.0023,"depth=1 < 4 and no outgoing: money arrives and stays; in=24,400 KZT over 1 transfers from 1 payer",1,0,24400.0,0.0,1,0,0.0002906905684083577,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000003404627100,terminal,0.8,66,0.0367,"depth=1 < 4 and no outgoing: money arrives and stays; in=877,700 KZT over 5 transfers from 4 payers",4,0,877700.0,0.0,5,0,0.0013785777125656792,2.895610842005639e-05,0.0,0.0,,1,False,False,True,0
100000008691027100,terminal,0.8,46,0.0022,"depth=1 < 4 and no outgoing: money arrives and stays; in=17,534 KZT over 1 transfers from 1 payer",1,0,17534.0,0.0,1,0,0.00028924947543311713,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000004071080100,consolidator,0.7,47,0.3797,"in_deg=9 payers, in=238,600 KZT, pass_through=0.19",9,2,238600.0,46500.0,16,5,0.0013690045738923406,0.009263053882842239,0.0002780090576337448,0.19488683989941324,1.0,1,False,False,False,0
100000002864680100,terminal,0.8,43,0.003,"depth=1 < 4 and no outgoing: money arrives and stays; in=55,932 KZT over 1 transfers from 1 payer",1,0,55932.0,0.0,1,0,0.0002948514922860755,1.0100033668705065e-05,0.0,0.0,,1,False,False,True,0
100000001330685100,peripheral,0.4,90,0.1012,"no rule threshold met: in_deg=3, out_deg=1, in=2,435,923, out=100,500 KZT",3,1,2435923.0,100500.0,7,1,0.00043821602588479746,0.006229763140151138,-2.347623865126829e-19,0.04125746175063826,-9.0,1,False,False,False,0
100000008745725100,terminal,0.8,46,0.0028,"depth=1 < 4 and no outgoing: money arrives and stays; in=47,060 KZT over 1 transfers from 1 payer",1,0,47060.0,0.0,1,0,0.0002954466369808818,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000002621949100,terminal,0.8,24,0.009,"depth=1 < 4 and no outgoing: money arrives and stays; in=164,612 KZT over 1 transfers from 1 payer",1,0,164612.0,0.0,1,0,0.00031853061405174465,0.0004611679650745792,0.0,0.0,,1,False,False,True,0
100000007908818100,coordinator,0.5,24,0.098,"both sides active: in_deg=4, out_deg=6, in=727,475, out=302,000 KZT",4,6,727475.0,302000.0,4,13,0.00047538119204737516,0.0008570152459958337,-7.848703329945302e-18,0.4151345407058662,-14.0,1,False,False,False,0
100000008691495100,terminal,0.8,46,0.0024,"depth=1 < 4 and no outgoing: money arrives and stays; in=27,000 KZT over 1 transfers from 1 payer",1,0,27000.0,0.0,1,0,0.0002912362779533075,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000003832231100,terminal,0.8,24,0.0065,"depth=1 < 4 and no outgoing: money arrives and stays; in=35,000 KZT over 1 transfers from 1 payer",1,0,35000.0,0.0,1,0,0.00029257756939896534,0.0004611679650745792,0.0,0.0,,1,False,False,True,0
100000002371751100,peripheral,0.4,28,0.0084,"no rule threshold met: in_deg=1, out_deg=1, in=200,000, out=250,000 KZT",1,1,200000.0,250000.0,5,1,0.0005285862410602071,-5.515702773971273e-19,-2.347623865126829e-19,1.25,3.0,1,False,False,False,13
100000002894076100,terminal,0.8,29,0.0286,"depth=1 < 4 and no outgoing: money arrives and stays; in=1,122,782 KZT over 6 transfers from 4 payers",4,0,1122782.0,0.0,6,0,0.00038267994337591447,0.00013028097700293478,0.0,0.0,,1,False,False,True,0
100000001362940100,terminal,0.8,24,0.0074,"depth=1 < 4 and no outgoing: money arrives and stays; in=81,000 KZT over 1 transfers from 1 payer",1,0,81000.0,0.0,1,0,0.0003017884453520241,0.0004611679650745792,0.0,0.0,,1,False,False,True,0
100000008741372100,terminal,0.8,46,0.0026,"depth=1 < 4 and no outgoing: money arrives and stays; in=35,975 KZT over 1 transfers from 1 payer",1,0,35975.0,0.0,1,0,0.00029312002532481696,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000002618492100,terminal,0.8,33,0.011,"depth=1 < 4 and no outgoing: money arrives and stays; in=296,500 KZT over 2 transfers from 2 payers",2,0,296500.0,0.0,2,0,0.00036902681066638786,0.00014602774038052074,0.0,0.0,,1,False,False,True,0
100000002750332100,terminal,0.8,80,0.0023,"depth=1 < 4 and no outgoing: money arrives and stays; in=11,360 KZT over 1 transfers from 1 payer",1,0,11360.0,0.0,1,0,0.00028678928253129504,2.274780546011801e-05,0.0,0.0,,1,False,False,True,0
100000004948177100,terminal,0.8,20,0.0175,"depth=1 < 4 and no outgoing: money arrives and stays; in=437,163 KZT over 8 transfers from 3 payers",3,0,437163.0,0.0,8,0,0.0004221580715489715,0.0003298403392395628,0.0,0.0,,1,False,False,True,0
100000002511825100,terminal,0.8,47,0.0214,"depth=1 < 4 and no outgoing: money arrives and stays; in=65,000 KZT over 1 transfers from 1 payer",1,0,65000.0,0.0,1,0,0.0002977667017240053,0.002151681626890837,0.0,0.0,,1,False,False,True,0
100000008566737100,terminal,0.8,47,0.0137,"depth=1 < 4 and no outgoing: money arrives and stays; in=230,000 KZT over 2 transfers from 2 payers",2,0,230000.0,0.0,2,0,0.00034946381190953304,0.0006222222245244111,0.0,0.0,,1,False,False,True,0
100000008661585100,terminal,0.8,46,0.0027,"depth=1 < 4 and no outgoing: money arrives and stays; in=43,141 KZT over 1 transfers from 1 payer",1,0,43141.0,0.0,1,0,0.0002946240847860133,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000004759121100,peripheral,0.4,47,0.126,"no rule threshold met: in_deg=6, out_deg=2, in=710,000, out=312,000 KZT",6,2,710000.0,312000.0,10,6,0.0014151796822407302,0.01035023699871318,-9.009757596449287e-19,0.4394366197183099,-4.0,1,False,False,False,0
100000004360785100,terminal,0.8,20,0.0061,"depth=1 < 4 and no outgoing: money arrives and stays; in=94,705 KZT over 1 transfers from 1 payer",1,0,94705.0,0.0,1,0,0.0002957517914765318,0.00029524161332084226,0.0,0.0,,1,False,False,True,0
100000005092518100,terminal,0.8,46,0.0024,"depth=1 < 4 and no outgoing: money arrives and stays; in=26,144 KZT over 1 transfers from 1 payer",1,0,26144.0,0.0,1,0,0.0002910566135800471,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000008737958100,terminal,0.8,46,0.0048,"depth=1 < 4 and no outgoing: money arrives and stays; in=53,373 KZT over 2 transfers from 2 payers",2,0,53373.0,0.0,2,0,0.0002996261402634527,-1.1494315191699942e-17,0.0,0.0,,1,False,False,True,1
100000003044518100,terminal,0.8,29,0.0025,"depth=1 < 4 and no outgoing: money arrives and stays; in=34,423 KZT over 1 transfers from 1 payer",1,0,34423.0,0.0,1,0,0.00028754318610180884,4.3414150090396185e-06,0.0,0.0,,1,False,False,True,0
100000004159526100,coordinator,0.5,45,0.0666,"both sides active: in_deg=4, out_deg=4, in=275,037, out=68,000 KZT",4,4,275037.0,68000.0,4,6,0.0008532026216190913,5.239896447167919e-05,-3.463019716723573e-18,0.24723946232688693,-7.0,1,False,False,False,0
100000007544358100,transit,0.7,20,0.0419,"pass_through=1.09: in=322,500, out=350,000 KZT, dwell=0d",2,1,322500.0,350000.0,2,3,0.000340571674274265,0.0003197167634671071,-2.347623865126829e-19,1.0852713178294573,0.0,1,False,False,False,0
100000005901606100,terminal,0.8,46,0.0026,"depth=1 < 4 and no outgoing: money arrives and stays; in=35,660 KZT over 1 transfers from 1 payer",1,0,35660.0,0.0,1,0,0.0002930539105145634,-7.530357151555147e-18,0.0,0.0,,1,False,False,True,1
100000006658598100,terminal,0.8,20,0.0046,"depth=1 < 4 and no outgoing: money arrives and stays; in=9,000 KZT over 1 transfers from 1 payer",1,0,9000.0,0.0,1,0,0.00028653695669903005,0.00029524161332084226,0.0,0.0,,1,False,False,True,0
